marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue	boxplot_data
CDKN2A_1029_ENSG00000147889	RNASEK_440400	6	6	0.0465367965367965	0.805555555555556	-1.6985	-1.019	-0.6795	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,0,-1.57,-1.49,-1.015,-0.67,-0.41,-2.62,-1.93,-1.7,-1.15,-0.93;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-1.57,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.67,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.41,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.96,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.15,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.93,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.53,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.93,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.62,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.87,2
CDKN2A_1029_ENSG00000147889	RNF14_9604	6	6	0.0324675324675325	0.833333333333333	-0.265	-0.1725	-0.0925	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.26,-0.21,-0.17,0.16,0.22,-0.37,-0.37,-0.265,-0.23,-0.23;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.2,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.22,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.23,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.74,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.29,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.24,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.37,2
CDKN2A_1029_ENSG00000147889	RNF180_285671	6	6	0.00757575757575758	0.916666666666667	-0.208	0.118	-0.326	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.19,-0.03,0.12,0.17,0.19,-0.33,-0.31,-0.21,-0.15,-0.06;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.26,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.16,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.15,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.33,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.31,2
CDKN2A_1029_ENSG00000147889	RNF20_56254	6	6	0.00432900432900433	0.944444444444444	-1.5705	-0.8895	-0.681	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,0,-1.37,-1.17,-0.89,-0.79,-0.55,-2.45,-2,-1.57,-1.47,-1.05;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.55,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.79,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.89,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.89,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.45,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.58,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.47,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.05,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2,2
CDKN2A_1029_ENSG00000147889	RNF208_727800	6	6	0.0324675324675325	0.833333333333333	-0.018	0.2175	-0.2355	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.06,0.11,0.215,0.36,0.48,-0.25,-0.11,-0.02,0.13,0.31;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.36,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.25,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.01,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.31,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.05,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.13,2
CDKN2A_1029_ENSG00000147889	RNF26_79102	6	6	0.012987012987013	0.888888888888889	-0.2225	0.0065	-0.229	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,1,-0.26,-0.1,0.005,0.07,0.12,-0.32,-0.32,-0.225,-0.15,-0.14;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.05,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.22,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.28,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.14,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.32,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.23,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.15,2
CDKN2A_1029_ENSG00000147889	RNF31_55072	6	6	0.012987012987013	0.888888888888889	-0.7145	-0.2775	-0.437	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-0.5,-0.43,-0.28,-0.08,-0.02,-1.14,-0.97,-0.71,-0.55,-0.2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.43,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.29,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.5,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.55,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.14,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.76,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.66,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.97,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.2,2
CDKN2A_1029_ENSG00000147889	RPA1_6117	6	6	0.00432900432900433	0.944444444444444	-2.819	-1.912	-0.907	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-5,-1,-2.7,-2.3,-1.91,-1.71,-1.14,-2.95,-2.95,-2.82,-2.46,-2.4;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.71,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-2.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.78,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-2.7,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-2.46,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.4,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.95,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.84,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.8,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-4.53,2
CDKN2A_1029_ENSG00000147889	RPE_6120	6	6	0.00432900432900433	0.944444444444444	-2.214	-1.2755	-0.9385	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-4,-1,-1.34,-1.34,-1.275,-1.12,-1.09,-3.13,-2.65,-2.215,-1.64,-1.38;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-1.68,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.28,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.38,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.65,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.31,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.64,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.12,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-3.13,2
CDKN2A_1029_ENSG00000147889	RPEL1_729020	6	6	0.00108225108225108	1	-0.985	-0.566	-0.419	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-0.7,-0.65,-0.565,-0.39,-0.34,-1.14,-1.14,-0.985,-0.92,-0.89;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.7,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.65,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.64,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.89,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.61,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.92,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.96,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.14,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.01,2
CDKN2A_1029_ENSG00000147889	RPF1_80135	6	6	0.0465367965367965	0.805555555555556	-1.3205	-0.9055	-0.415	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-1.33,-1.3,-0.905,-0.69,-0.66,-1.72,-1.72,-1.32,-1.12,-0.8;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.73,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.66,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.69,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.72,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.8,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.35,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.12,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.29,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.72,2
CDKN2A_1029_ENSG00000147889	RPF2_84154	6	6	0.0324675324675325	0.833333333333333	-1.4275	-1.0445	-0.383	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,0,-1.29,-1.28,-1.045,-0.74,-0.6,-2.03,-1.78,-1.43,-1.08,-1.07;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.6,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-1.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.29,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.28,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.74,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.97,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.07,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.3,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-1.56,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.08,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.78,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2.03,2
CDKN2A_1029_ENSG00000147889	RPL10_6134	6	6	0.012987012987013	0.888888888888889	-3.9205	-2.6715	-1.249	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-6,-2,-3.3,-3.26,-2.67,-2.41,-2.39,-5.74,-5.35,-3.92,-3.05,-2.96;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-2.51,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-3.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.41,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-3.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-2.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.83,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-3.05,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-3.58,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-5.35,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.96,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-4.26,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-5.74,2
CDKN2A_1029_ENSG00000147889	RPL12_6136	6	6	0.012987012987013	0.888888888888889	-2.7965	-2.347	-0.4495	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-4,-1,-2.82,-2.62,-2.345,-1.73,-1.63,-2.92,-2.92,-2.795,-2.68,-2.59;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.73,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-2.62,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.54,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-2.82,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.63,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-2.68,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.92,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-3.8,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.68,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.59,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2.91,2
CDKN2A_1029_ENSG00000147889	RPL13_6137	6	6	0.00432900432900433	0.944444444444444	-4.207	-3.1485	-1.0585	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-6,-2,-3.9,-3.66,-3.145,-3,-2.69,-4.24,-4.24,-4.205,-4.12,-4.12;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-3.66,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-3.9,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-3.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-3.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-2.69,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-4.18,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-4.23,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-5.36,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-3.47,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-4.12,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-4.24,2
CDKN2A_1029_ENSG00000147889	RPL13A_23521	6	6	0.0324675324675325	0.833333333333333	-3.194	-2.176	-1.018	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-5,-1,-3.06,-2.54,-2.175,-2.04,-1.29,-4.97,-3.78,-3.195,-2.77,-2.06;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-2.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-3.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-2.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.29,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.54,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-2.77,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.89,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-4.97,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.06,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-3.5,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-3.78,2
CDKN2A_1029_ENSG00000147889	RPL15_6138	6	6	0.0324675324675325	0.833333333333333	-4.627	-4.124	-0.503	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-6,-3,-4.32,-4.19,-4.12,-3.21,-3.07,-5.64,-5.02,-4.63,-4.46,-4.46;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-4.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-4.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-4.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-4.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-3.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-3.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-5.02,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-4.46,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-5.64,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-3,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-4.58,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-4.68,2
CDKN2A_1029_ENSG00000147889	RPL17_6139	6	6	0.00757575757575758	0.916666666666667	-2.3865	-1.891	-0.4955	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-5,-1,-1.94,-1.94,-1.89,-1.71,-1.52,-4.37,-3.61,-2.385,-2.17,-2.08;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.94,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-2.45,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.87,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.71,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.52,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.91,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-2.32,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.08,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-4.37,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-2.17,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-3.61,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-2.45,2
CDKN2A_1029_ENSG00000147889	RPL17.C18orf32_100526842	6	6	0.00108225108225108	1	-1.513	-1.0605	-0.4525	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,0,-1.13,-1.12,-1.06,-0.87,-0.67,-2.76,-2.09,-1.515,-1.37,-1.21;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-1.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.87,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.67,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-1.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-1.44,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-1.37,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.76,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.21,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.09,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.59,2
CDKN2A_1029_ENSG00000147889	RPL18_6141	6	6	0.00757575757575758	0.916666666666667	-4.3955	-3.068	-1.3275	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-6,-2,-4.27,-3.55,-3.07,-2.69,-2.64,-5.23,-4.94,-4.4,-4.03,-3.39;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-3.55,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-4.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.69,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-3.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-2.64,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.96,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-4.03,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-4.37,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-4.94,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-3.39,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-5.23,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-4.43,2
CDKN2A_1029_ENSG00000147889	RPL23A_6147	6	6	0.0465367965367965	0.805555555555556	-4.6035	-4.0675	-0.536	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-6,-2,-4.37,-4.16,-4.065,-3.79,-3.79,-5.95,-5,-4.605,-4.11,-3.97;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-4.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-4.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.93,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-4.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-4.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-3.79,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-4.66,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-4.11,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-5,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-3.97,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-5.95,2;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-4.55,2
